f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc,cm_dm_db
1.584893190000000018e+01,6.174180000000140112e-03,4.142634999999756928e-01,-4.879570718999999457e+01,-6.899087760000000458e+01
1.621810100000000077e+01,6.461360000000082593e-03,4.237305999999989581e-01,-4.859749959999999902e+01,-6.881203449999999577e+01
1.659586910000000159e+01,6.761789999999878731e-03,4.334053000000039901e-01,-4.839936700999999886e+01,-6.863415659999999718e+01
1.698243649999999860e+01,7.076099999999918566e-03,4.432922000000019125e-01,-4.820131292000000656e+01,-6.845728769999999486e+01
1.737800830000000119e+01,7.404890000000108330e-03,4.533956999999873005e-01,-4.800334086000000156e+01,-6.828147359999999821e+01
1.778279410000000027e+01,7.748839999999868056e-03,4.637194999999962874e-01,-4.780545461000000529e+01,-6.810676209999999742e+01
1.819700860000000020e+01,8.108649999999828495e-03,4.742664999999988140e-01,-4.760765830999999793e+01,-6.793320339999999646e+01
1.862087139999999863e+01,8.484989999999914545e-03,4.850428000000022166e-01,-4.740995584000000207e+01,-6.776084950000000617e+01
1.905460719999999952e+01,8.878659999999927166e-03,4.960505000000239306e-01,-4.721235185999999828e+01,-6.758975490000000264e+01
1.949844600000000128e+01,9.290419999999910416e-03,5.072954000000038377e-01,-4.701485089999999900e+01,-6.741997659999999826e+01
1.995262310000000028e+01,9.721059999999948076e-03,5.187809999999899446e-01,-4.681745764000000065e+01,-6.725157380000000273e+01
2.041737940000000151e+01,1.017146999999996027e-02,5.305112000000065109e-01,-4.662017717999999888e+01,-6.708460870000000398e+01
2.089296129999999962e+01,1.064251000000004943e-02,5.424911000000065542e-01,-4.642301480000000424e+01,-6.691914579999999546e+01
2.137962089999999904e+01,1.113510999999989259e-02,5.547229999999956362e-01,-4.622597604999999987e+01,-6.675525249999999744e+01
2.187761619999999851e+01,1.165022999999987263e-02,5.672127999999929671e-01,-4.602906673999999754e+01,-6.659299939999999651e+01
2.238721140000000176e+01,1.218887000000012932e-02,5.799628000000041084e-01,-4.583229288999999795e+01,-6.643245960000000139e+01
2.290867649999999855e+01,1.275206999999989321e-02,5.929787999999973636e-01,-4.563566081000000452e+01,-6.627370990000000006e+01
2.344228820000000013e+01,1.334093000000002860e-02,6.062645000000088658e-01,-4.543917729999999722e+01,-6.611682989999999904e+01
2.398832919999999902e+01,1.395656999999994596e-02,6.198221999999873333e-01,-4.524284922000000364e+01,-6.596190289999999834e+01
2.454708919999999850e+01,1.460015999999986214e-02,6.336576999999863347e-01,-4.504668384999999375e+01,-6.580901559999999506e+01
2.511886429999999848e+01,1.527294000000001262e-02,6.477738000000101692e-01,-4.485068873999999539e+01,-6.565825850000000230e+01
2.570395780000000130e+01,1.597617000000006726e-02,6.621749000000249907e-01,-4.465487189999999629e+01,-6.550972550000000183e+01
2.630267990000000111e+01,1.671118000000015869e-02,6.768639999999948031e-01,-4.445924157999999693e+01,-6.536351500000000669e+01
2.691534800000000160e+01,1.747933999999995436e-02,6.918439000000091710e-01,-4.426380661000000316e+01,-6.521972909999999501e+01
2.754228700000000174e+01,1.828209000000002860e-02,7.071191999999939526e-01,-4.406857588999999820e+01,-6.507847429999999633e+01
2.818382929999999931e+01,1.912088999999994599e-02,7.226925999999878059e-01,-4.387355902999999557e+01,-6.493986139999999807e+01
2.884031500000000037e+01,1.999730999999993486e-02,7.385664999999903557e-01,-4.367876590000000192e+01,-6.480400600000000111e+01
2.951209229999999906e+01,2.091293000000016278e-02,7.547451000000080512e-01,-4.348420684999999963e+01,-6.467102819999999497e+01
3.019951719999999895e+01,2.186940999999986701e-02,7.712303000000133579e-01,-4.328989262999999710e+01,-6.454105309999999918e+01
3.090295430000000110e+01,2.286847999999985781e-02,7.880233999999859407e-01,-4.309583468000000295e+01,-6.441421099999999456e+01
3.162277660000000168e+01,2.391189999999987492e-02,8.051282000000128392e-01,-4.290204456000000022e+01,-6.429063720000000615e+01
3.235936569999999790e+01,2.500151999999999930e-02,8.225458000000003267e-01,-4.270853465000000426e+01,-6.417047279999999887e+01
3.311311210000000216e+01,2.613926000000010852e-02,8.402786000000048716e-01,-4.251531777000000289e+01,-6.405386420000000669e+01
3.388441559999999697e+01,2.732708000000005910e-02,8.583259000000111882e-01,-4.232240734000000515e+01,-6.394096400000000102e+01
3.467368499999999898e+01,2.856701999999988750e-02,8.766901000000189015e-01,-4.212981725999999583e+01,-6.383193049999999857e+01
3.548133889999999724e+01,2.986119199999992535e-02,8.953713000000220745e-01,-4.193756197999999813e+01,-6.372692829999999731e+01
3.630780550000000062e+01,3.121177699999999611e-02,9.143692000000100961e-01,-4.174565673000000032e+01,-6.362612839999999892e+01
3.715352289999999869e+01,3.262100700000003517e-02,9.336842000000160624e-01,-4.155411735999999934e+01,-6.352970849999999814e+01
3.801893960000000305e+01,3.409119599999999028e-02,9.533141000000000531e-01,-4.136296028000000291e+01,-6.343785270000000054e+01
3.890451449999999767e+01,3.562472900000002163e-02,9.732589999999845531e-01,-4.117220265000000268e+01,-6.335075210000000112e+01
3.981071709999999797e+01,3.722405299999997919e-02,9.935161000000221065e-01,-4.098186239000000342e+01,-6.326860489999999970e+01
4.073802779999999757e+01,3.889168599999992537e-02,1.014082199999990053e+00,-4.079195796999999857e+01,-6.319161600000000334e+01
4.168693830000000133e+01,4.063021499999996955e-02,1.034955499999995254e+00,-4.060250898999999691e+01,-6.311999749999999665e+01
4.265795190000000048e+01,4.244229200000004809e-02,1.056129699999985405e+00,-4.041353543000000315e+01,-6.305396840000000225e+01
4.365158319999999748e+01,4.433063700000000606e-02,1.077602699999999913e+00,-4.022505832000000225e+01,-6.299375469999999666e+01
4.466835919999999760e+01,4.629802999999999003e-02,1.099367700000016157e+00,-4.003709956000000147e+01,-6.293958860000000044e+01
4.570881899999999831e+01,4.834731500000000182e-02,1.121418599999998378e+00,-3.984968186999999773e+01,-6.289170860000000118e+01
4.677351409999999987e+01,5.048139499999998447e-02,1.143747200000007069e+00,-3.966282889000000011e+01,-6.285035880000000219e+01
4.786300920000000048e+01,5.270322599999999191e-02,1.166346099999998387e+00,-3.947656517000000065e+01,-6.281578749999999900e+01
4.897788189999999986e+01,5.501582069999999547e-02,1.189206600000005665e+00,-3.929091627999999758e+01,-6.278824670000000197e+01
5.011872340000000037e+01,5.742223615000000003e-02,1.212317600000005768e+00,-3.910590868999999969e+01,-6.276798970000000111e+01
5.128613839999999868e+01,5.992557319999999854e-02,1.235667000000006510e+00,-3.892157009000000301e+01,-6.275526959999999832e+01
5.248074600000000345e+01,6.252897000000000316e-02,1.259243999999995367e+00,-3.873792914999999937e+01,-6.275033559999999966e+01
5.370317959999999857e+01,6.523559600000003456e-02,1.283032999999988988e+00,-3.855501549999999611e+01,-6.275342979999999926e+01
5.495408739999999881e+01,6.804864599999999042e-02,1.307019299999979012e+00,-3.837286004999999989e+01,-6.276478159999999917e+01
5.623413250000000119e+01,7.097132600000000124e-02,1.331187699999986762e+00,-3.819149486999999965e+01,-6.278460189999999841e+01
5.754399370000000147e+01,7.400685399999995528e-02,1.355517599999984668e+00,-3.801095325000000003e+01,-6.281307410000000147e+01
5.888436550000000125e+01,7.715844299999996547e-02,1.379991200000006302e+00,-3.783126960999999966e+01,-6.285034379999999743e+01
6.025595859999999959e+01,8.042929300000001280e-02,1.404586600000016006e+00,-3.765247971999999521e+01,-6.289650480000000243e+01
6.165950019999999654e+01,8.382257599999998199e-02,1.429282099999994671e+00,-3.747462059999999440e+01,-6.295158239999999950e+01
6.309573439999999778e+01,8.734143400000005109e-02,1.454051999999990130e+00,-3.729773061000000212e+01,-6.301551059999999893e+01
6.456542290000000150e+01,9.098894000000012916e-02,1.478870499999999311e+00,-3.712184976999999719e+01,-6.308810489999999760e+01
6.606934479999999610e+01,9.476810999999996099e-02,1.503709600000007640e+00,-3.694701902999999987e+01,-6.316902799999999729e+01
6.760829750000000615e+01,9.868187999999999960e-02,1.528539300000005596e+00,-3.677328106999999591e+01,-6.325774669999999844e+01
6.918309709999999768e+01,1.027330900000000824e-01,1.553327700000011191e+00,-3.660068022000000099e+01,-6.335347990000000351e+01
7.079457840000000601e+01,1.069244099999999698e-01,1.578040999999984706e+00,-3.642926191000000102e+01,-6.345513640000000066e+01
7.244359599999999944e+01,1.112584299999999082e-01,1.602643100000022969e+00,-3.625907357999999903e+01,-6.356124080000000021e+01
7.413102410000000475e+01,1.157375499999999668e-01,1.627096300000005158e+00,-3.609016410999999636e+01,-6.366985069999999780e+01
7.585775750000000528e+01,1.203639599999997145e-01,1.651360199999999168e+00,-3.592258387000000397e+01,-6.377846610000000283e+01
7.762471170000000598e+01,1.251396599999998749e-01,1.675392999999985477e+00,-3.575638521999999853e+01,-6.388393889999999686e+01
7.943282349999999781e+01,1.300664099999999657e-01,1.699150400000007721e+00,-3.559162211999999670e+01,-6.398239379999999699e+01
8.128305159999999319e+01,1.351456899999998740e-01,1.722584299999994073e+00,-3.542835035000000232e+01,-6.406917869999999482e+01
8.317637709999999629e+01,1.403786900000003612e-01,1.745648299999999153e+00,-3.526662750999999929e+01,-6.413886990000000310e+01
8.511380379999999946e+01,1.457662499999998751e-01,1.768290699999994331e+00,-3.510651313000000329e+01,-6.418536199999999781e+01
8.709635900000000674e+01,1.513088800000002010e-01,1.790458300000011604e+00,-3.494806862000000081e+01,-6.420207499999999357e+01
8.912509380000000192e+01,1.570066599999999646e-01,1.812095999999996820e+00,-3.479135751999999826e+01,-6.418229759999999828e+01
9.120108390000000043e+01,1.628592599999998392e-01,1.833147300000007363e+00,-3.463644524000000047e+01,-6.411966400000000021e+01
9.332543010000000550e+01,1.688658699999998625e-01,1.853553400000009788e+00,-3.448339953999999352e+01,-6.400872350000000210e+01
9.549925860000000455e+01,1.750251599999996799e-01,1.873252799999988838e+00,-3.433229010000000159e+01,-6.384551830000000194e+01
9.772372210000000337e+01,1.813352500000000589e-01,1.892184499999984837e+00,-3.418318899999999871e+01,-6.362805819999999812e+01
1.000000000000000000e+02,1.877937100000002246e-01,1.910281800000007024e+00,-3.403617064999999542e+01,-6.335658300000000054e+01
